https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=137619&tourn_id=16030,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=158065&tourn_id=18127,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=141210&tourn_id=16884,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=152891&tourn_id=18135,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=134259&tourn_id=15550,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=156461&tourn_id=18420,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=138563&tourn_id=16316,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=153435&tourn_id=18196,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=145615&tourn_id=17392,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=151502&tourn_id=18023,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=159604&tourn_id=18734,2